relative_path,bytes,sha256
public_goods_reward/result_072204_grok-4.3-three/interaction_results2.json,190654,d640be979072fc54867acc7e251b99bc32f3a5734b7495f6e495b3c6484db3d8
public_goods_reward/result_072302_gemini-3.1-pro-preview-three/agent_states1.json,97096494,f3938a3fc572993ff5fdc0df715e93bf6a2813ec138a5e3a766dedc3e4415e95
public_goods_reward/result_072302_gemini-3.1-pro-preview-three/agent_states2.json,97093168,8da48e40e4c00897319325d60939a8cc98607b3b274932f1f1b1ea46dc6c7cce
public_goods_reward/result_072302_gemini-3.1-pro-preview-three/agent_states3.json,97092677,f9a07238666ecbfbdf44db055be321abeb7a22d83e8a9f1241b20b91fffa6d58
public_goods_reward/result_072302_gemini-3.1-pro-preview-three/experiment_config.json,129,6c1af6d6c151256a849a1abf7372b479fd9922fd1743df4175e60c71c56b3773
public_goods_reward/result_072302_gemini-3.1-pro-preview-three/game_logs1.json,3674349,0dfd0eea8f5328c7ce946950d4a5415fe2c182a24f2acb718bc7fb14eb365597
public_goods_reward/result_072302_gemini-3.1-pro-preview-three/game_logs2.json,3676096,b40a3507c371ecb7c536867fafd6a01aa773a4622501e7b7f7244adf5b892563
public_goods_reward/result_072302_gemini-3.1-pro-preview-three/game_logs3.json,3671492,b2971c3288e8639dea9c5b4a4681b74e59b19ca8da6420fecf1839a92f67fb56
public_goods_reward/result_072302_gemini-3.1-pro-preview-three/game_stats1.json,1148,86fc5f72bccdf059291e9cd8af4823e43b68948dd921f83b9592d5ed37b2033d
public_goods_reward/result_072302_gemini-3.1-pro-preview-three/game_stats2.json,1149,0c7f79b55279ae9dcc262c7f187b6d37334c1dfeb3460447bc4439da0c51bb38
public_goods_reward/result_072302_gemini-3.1-pro-preview-three/game_stats3.json,1148,2aa6955a5cdcba21c10d5b911299a68102b3faecb98a78ebab2c4ca74589af56
public_goods_reward/result_072302_gemini-3.1-pro-preview-three/interaction_results1.json,256420,9eb659560cc2bfd8c8d47ba69e874a58d2592296d2adeeed5847f9d71c04ba0e
public_goods_reward/result_072302_gemini-3.1-pro-preview-three/interaction_results2.json,258188,1b671542849ed59292a3c7cc875f8d9cda8b5582cb2b4a796815525fc867e4d4
public_goods_reward/result_072302_gemini-3.1-pro-preview-three/interaction_results3.json,253584,7b105091a54af505dda4a1edb6ca2fe4dcf077aebcac85d755a28c83a97197ef
public_goods_reward/result_081601_gpt-5.4-three/agent_states1.json,97092322,e5e39515824eece086c6deb461af76cfe9af787a56c5a2f2661608d229c4f44c
public_goods_reward/result_081601_gpt-5.4-three/agent_states2.json,97089044,69dadf456777031e7b886af49aebe23c9c3199040158fdc2f85e3851ba91ecfb
public_goods_reward/result_081601_gpt-5.4-three/agent_states3.json,97090268,c91aafefcd7d98fe706f52f475264fafbca1693c6adfee1e141ef2728b2c03e1
public_goods_reward/result_081601_gpt-5.4-three/experiment_config.json,129,6c1af6d6c151256a849a1abf7372b479fd9922fd1743df4175e60c71c56b3773
public_goods_reward/result_081601_gpt-5.4-three/game_logs1.json,3664114,817350e4614202b1bf2c8d9c3b0e4e9fdba419f005f3ba1f89d74cdfe666863d
public_goods_reward/result_081601_gpt-5.4-three/game_logs2.json,3658826,4118e76da424dfa125ff8308884a434c21f8110ae84315dc701d0ad9c3e745a5
public_goods_reward/result_081601_gpt-5.4-three/game_logs3.json,3658887,3856ad616ba0c2b131857d99e2de0c387fef95ed730bc9061576c7295becc7b8
public_goods_reward/result_081601_gpt-5.4-three/game_stats1.json,1163,287dc912653472ea9bc2c67386132e23c934cfe99816bb52db06e257f1db0234
public_goods_reward/result_081601_gpt-5.4-three/game_stats2.json,1108,204ac93d6b0e634cfe579f0ce8f1251cc72dbe6d952ab73ad5f9635cdc78fd2a
public_goods_reward/result_081601_gpt-5.4-three/game_stats3.json,1096,42f8ad8bd0222984a861d6b44e211cfb16334899696b95909aecd234d0df106e
public_goods_reward/result_081601_gpt-5.4-three/interaction_results1.json,246209,68f54e04bcb7c071a053ad0e5c4cd3e69e9385f2682677a7de38801a9c4142e3
public_goods_reward/result_081601_gpt-5.4-three/interaction_results2.json,240988,63331e19fc530224f7bbebae66ad3fed1f9b24dca78ddab7018187072931e3da
public_goods_reward/result_081601_gpt-5.4-three/interaction_results3.json,241021,3f46514fbce95390ed1bd2ac37038d8f10cde4f21f93de9692713031fe8a9a0b
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_10_game1.json,112039,8783e55d84d21bd26c2d13995ababd12231aded9e328d7fc8b323b2f340f5f67
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_10_game2.json,157931,0f570f5c39851d6a55209046a787c57c970683e213f83ffefc5063e1c62e9066
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_11_game1.json,181012,33a95310a62289d4534f6f31ab5ed9b0ce3304245b9ffebc2ecb4b70ebf6ab36
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_11_game2.json,146581,7c3592a9c32ca5a1aa99de312654f8091c660b56648b4101061d06b01285ff3a
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_12_game1.json,90806,fd8699b78afa4b57bd546588fb94e53b9b220062ee45ae6550ac85da8f64cb01
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_12_game2.json,171224,a02b6789a82606f155fea985fc6545f01a746598007008dd38e89ddf89f99383
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_13_game1.json,125451,5dee3af1be0a7b4b1aac58570375e0f26cdb7952e9e3f7713d6bef7014a775ae
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_13_game2.json,150604,a59d7e06eaf88cedca92480df53f9c3f0e41981838ff6eef2bf153188166c0b4
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_14_game1.json,156781,87df2b4078415ee513877b96843f433c0ff04c222372b1c1ad26df0a850b4264
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_14_game2.json,182476,bd6a3d0c4a4aad10becff83c5c7c9b45b4c47e0d176c2db56ef6687ff01f2df2
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_15_game1.json,135169,f33403731ed764e2e69ab985670033d3a08f0b79bb059acab3d9555ddbf3c45e
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_15_game2.json,170202,9ab32293ca7f7bfec0c4e965947cea63055c5f1c2688aa80a006fcaac7178e2f
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_16_game1.json,96079,95e46a4bb6c8ca15e43350b797fcfa3c1483d7471b14e24440973d71f73e0060
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_16_game2.json,87143,a8da6731883e70d24f09f308a5b2373c99338e43628c9702f00089b16c13b0b1
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_17_game1.json,129994,1e711c87b289d13e225ee67cf9181ef57c8c68efe596d77fafe1669679dcb180
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_17_game2.json,126928,c3a1bba16b5aef1338219f9da53f72d8da142dfbe8ab739168c4e0bc3c338b6f
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_18_game1.json,199407,27c9f1da467890f5fbdcac16a68a2e50e483d536bdba1469d3cafd89566297ab
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_18_game2.json,122675,83d12c60d0d8c54a2f9319b579c54ab86227fb3f6cbacce9ca7431c1f323be08
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_19_game1.json,109644,3afecc5799199cb047f776c719a3c4ba4edfa9523654184c495c2dac83346ff3
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_19_game2.json,144127,0e6a1111f190e89119164659095ef50135098fd8d546ee957f41681a5b2a5773
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_1_game1.json,129622,21aa0b52fa7113c84be2305ee8d9bdd8701f6b2de669716c2d7e0e2e7d8ef414
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_1_game2.json,96558,fd753dd6a79024e47f436301cbcf248509a4f9662fed36ad6c606cab5b27ef42
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_20_game1.json,121236,8eabf6e5cf54275cf4076be1aa471e1bf609aa3bc891079f063a85f1423c4f59
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_20_game2.json,157876,5a6c40bea70b52348fcbc350f0729b83d587e188fefed26c4f021fe79c91a290
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_21_game1.json,134671,3ec703fd61f504c8b1767f11f49f325dbfb3a11403328576eb463a41c97fa643
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_21_game2.json,248609,fd16334fff038a98d1420cf9e311b4d5dd59e44006c8b91b7df597368ae64484
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_22_game1.json,174850,be8c870afd4ad128d5e14ca87cdeab9f0349bcc3647d22cce1bb37ae268b6e55
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_22_game2.json,204606,2174870dffdc6a8a1497540110e5ead7cb458f2a92f4403ccf6ed541955c257a
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_23_game1.json,129537,88a6b10ba0c75dcf42b82acfc674da170e4fa95ab853276e5f77f08bfa018e43
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_23_game2.json,115243,0221ad35150142e809d687eb8c0315a3fe9d5bbde232119dadcd0ce5bd973677
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_24_game1.json,156785,861d92b9e7a5eb7cffbc8cbb8c470be90c5178b41f314fe2b953ed450826878a
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_24_game2.json,236288,5e4bebf392f504742c912d9928621344fa16b332efeb23a68bfb34aa7c25685b
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_2_game1.json,137596,943d89fa56656851348ec4e7a388fd6f749566ed783622260a58a51d66d1987b
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_2_game2.json,153639,773ae6bfe5dcf114a5d31451420f0743e6857674703f1078e00295951b3b72bc
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_3_game1.json,221341,46df48c50ae1fe71060ca3ae1404dbba2e9233f2c8897169fe68fd90cd71d292
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_3_game2.json,153059,03fa96b0e277887430f690ad7538f29c82fbe26c17a2bb762786fa61f3e07bca
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_4_game1.json,129797,cfbae90e3cd1a4fa05c8f230ef368632003ae9bdf25ce97588a9ce177d6d2e54
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_4_game2.json,165759,f2ff14046044d57cd39b708c382e73c1f867f78471b048fedcf6b107491c53c3
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_5_game1.json,159865,1b5ea8e0b47f14477b25e469a996e878000cf688dc3808276d7189a7db82e051
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_5_game2.json,160877,da2a5249c7cd98a36b77191db79fd6b5b1d17a47aa44bce5852314812ee6f153
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_6_game1.json,114029,bcac79c210eede4a71631513f4ab14d45170ba3320db59e2deba3af8fd30f8bf
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_6_game2.json,98045,5512077de2108b586cbb70cec5efdd0c9c2a2033f357cc5b889ee47e7dd96ef7
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_7_game1.json,140451,503b2b530b095e2ac8ea5715dcb786d0a0eaa5ab507874217d8b4c63f55df586
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_7_game2.json,153929,bbcc6e3db65c5c9050ea7fd4d432dcf8e2c4d51d1ccba80789e02ed2bd06bca6
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_8_game1.json,190520,bd420bbcfb8df995f9cc849094e065f21e93f25587f69dc6eaceea4d387100f0
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_8_game2.json,124073,7084d1bd9bec5cf7c9912e50ab023b253ee4df5b645269cf55512e123a74497f
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_9_game1.json,164870,f8ba0cc55929b526c23e1cdadd684b639c6580936a4f890c753d569835eba796
trust_game_punishment/072902_kimi-k2.6-three/data/agent_histories/Agent_9_game2.json,117783,f0bf7211006985a7c261589729f13c41acf12c6875c575f1c0dac9bfdae42fe9
trust_game_punishment/072902_kimi-k2.6-three/data/experiment_stats.json,3899418,334e09ca7a8d9ccca58bfdd5d749172344d80eaa082516aed0115826ced1ff29
trust_game_punishment/072902_kimi-k2.6-three/data/game_log1.json,1659829,8feb4dacf4b22a1f31546534dd2898378c4c2267aef4033e8ccd8f61abd5e44d
trust_game_punishment/072902_kimi-k2.6-three/data/game_log2.json,1763767,7a1ed6c9ccec0f3a3a0806c5749235a11bf9e3fa167511f999f5adea974586d5
trust_game_punishment/072902_kimi-k2.6-three/data/game_log3.json,1761131,7c936a9a3c060ae3a420f790eb6b2c9c17501af31653299967be9abed8281a84
trust_game_punishment/072902_kimi-k2.6-three/data/summary_stats.json,22550,424bd7779d4fdb2927957f064209c892bb0036f2444c030051ba3ca6d63269b2
trust_game_punishment/072902_kimi-k2.6-three/experiment_config.json,1479,d0459ae822bfde85a92fa9c5175bedc7ba4d8c475158fde310b44db300e1c7e7
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_10_game1.json,79093,6afe190673d95aded7073a40e7ebda86cb6a677a7456f969bb944ef3a3651f00
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_10_game2.json,111006,0920a2b3f9ba65589b720969c87827756e4e171a070710bd75f7bdcbb1220818
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_11_game1.json,87936,97efa32fe0f445eacc96248798070a76ea74958e72d6e2ea8e512d8205f5f60a
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_11_game2.json,98904,b1aa329d2e6ff68a741418f9731ed81344de2d227cb3c965504e8f2c849e8f91
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_12_game1.json,63862,54564043835fe238ec21e475478aa3002891579c66ba230e6f466af7a9255a21
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_12_game2.json,114837,450586baefbc19dd81068276d3074d83a854ccafe3507f6843630ebbee33784f
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_13_game1.json,87197,aac72fa120dcaefd0a1fc3faa90745c25935594efb0f6d972910401776cd5e8e
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_13_game2.json,83102,17b242e9caaa6c94fc969d5e3910d6a04685365cfe261b62536e151e3c246d22
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_14_game1.json,108442,aaee3d9f4df96f2abc337a2a4e4bcac1a5f131337eef9cdd7311637fd1cd6fc4
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_14_game2.json,103110,437e380fac9545e631f23ea09f40b3bdf04e5f532ac370011e9aa32a95cd101e
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_15_game1.json,95199,2f11544b8e520f5830e0e83cf2d3c471c8288bdab00b850df024223de500266b
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_15_game2.json,116062,ee314ecc57dd1a96d91f5b8d4b15088b05e8724332ce745fcb00ee2affbb7b28
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_16_game1.json,70006,25931aa8c0f4e99ded219eeb2fdc3aa1d9a6277c003b3705a86e3f9bfe779628
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_16_game2.json,59611,8c67036aa5f7e70ebcfc791c940b8e9ee6a0d2d87e13d96ddda81f0779643a93
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_17_game1.json,85291,8ddf3e49d2794812c40a8c6d84a09d057aeed4a78ef81945689041b39d0fa74a
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_17_game2.json,83918,a5cfe1d67bca5430c73d1f4885fc110f22a9e7247f4f4f61ba9bc1a51a11f11a
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_18_game1.json,127738,b02a3a8914008546289f981aab9cd64933837848c95980631700fc05313ab4bd
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_18_game2.json,74202,ccc5cd32c252e9248dc2e8c5493feac532878242c0f477c4a8e75f02e0064792
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_19_game1.json,74573,7f67c23a380eb30cb440cad991c412e157107c3604ec5b3d68aabc70a8e222a7
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_19_game2.json,90289,b351ebcbe91d6f4470f1f34a9b3572ddeb1e326d5b4e18f050284f8a3f6266be
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_1_game1.json,82447,e26dc4df6599a83b877f87ff4d9f7389e9e74a7b973607094203573057ea92ab
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_1_game2.json,65649,b2df5dd92b1cda837a4f2b50fa9ea7fc1390676b1dd4c05231a18c5fbc31a959
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_20_game1.json,81168,b8ea41fd089e96ae73c83185ba105f42827f120f3989734d3d1819352a83117f
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_20_game2.json,109832,9d66fa0aab66c9154f51eebfb8cc1b76896e84ddd1c2599b7b751426bcdea9d9
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_21_game1.json,94337,fa8969aa8e1e281b8abe437d5489acd1175e1f11743f4d27066cce21ee7db0f6
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_21_game2.json,105358,19f4664a01bf5d052045d6d96dfa45377235f99daa77cee7cec64cf1b0a61253
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_22_game1.json,121732,96a7da5f10c348a758e126ac8e1f1231dc04818e8f99ffcfb5839d55de2db314
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_22_game2.json,141285,0760a0b5d3c8f5ab4dc4e1c44ab210eacef6bd13ecf341a9f80335465b49f188
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_23_game1.json,88735,2047dedb4769b64cad6604af12945bc74c14f5a6c6f15bb7e3a6faf02acdca5c
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_23_game2.json,67055,bb29db7d1e8dc7566ae561b2b57aa6a4812df077286cab0e959cdb8874730504
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_24_game1.json,101752,67ba4682ad7b6b08858fcf314de9055906d79bf737ee4dcdaea0c3e10666ed29
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_24_game2.json,98321,5270e40ef5ed9061e5e3a0dc3af41b38e0107fcdaa862e67adf88f3400c801f0
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_2_game1.json,95431,7af0e6073c6efb2bc15e0425046c7608e82fc86a532da5559f8ba2036c26bf1d
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_2_game2.json,93489,9f7eb1d6d2be7bb89564068bca50960600f97f1dc6a6cd7d2f504592e22ade97
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_3_game1.json,114124,18040e4396af6f2e54ba5382b6205dfcc5d31beeda808ca33ff3bc96e7a8edc2
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_3_game2.json,108652,79ff936b43b1d4c8fc5ed92cf4a0d68bfb9bf999cf2e1cb258845cc8d7b92de0
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_4_game1.json,90646,bd7d19351937eeabc5fe0cfd828459349f9d913d65e90d9e390c14af47c2451c
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_4_game2.json,111913,597050f494c9ac0f5345863b893495058f96efb86f4e28c42a3a317f958d3718
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_5_game1.json,86757,c108234f0f997b1fd57cb4a42271462e9bda07f27cf5d54fe915cdbb019c5253
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_5_game2.json,115245,38f37d6b152437ff4ccba7e8d53932f61637b6bf14945916c88fe446564c3fd4
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_6_game1.json,79253,473fdd45eec5f5261c85147e1e70335bc7407da12732b46b5b15b1a5e2dd32d7
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_6_game2.json,67210,a01f08716b337a42cdd7bbd51028beb95c3598f87d0771cf0156a9713e8df800
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_7_game1.json,102073,4ae3059722942cc8280387d5dfb750d30a8f38e392ef3f8f11603b2c9c8b00a7
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_7_game2.json,63453,9652d891ec5a2d116869abf0229cf601d2095436c38f583e42149a0841d9ff8d
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_8_game1.json,133838,6444d146066b822283b5a0c0eeb290b79fb1b8507758c81ca01abcc312ccbd15
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_8_game2.json,85203,79850a94231fe66df47f448a06fc0a130a5219adf2d7cbc9553c5b4376eda2ca
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_9_game1.json,112056,b9492d406cb334c1ca02551862ff936aa63bf1ccd60829eadc8b3bc2775434d3
trust_game_punishment/072903_gpt-5.4-three/data/agent_histories/Agent_9_game2.json,75095,300917887b39608466ec0fe9817957def63f9883b45a944d8487d6292698e3a5
trust_game_punishment/072903_gpt-5.4-three/data/experiment_stats.json,2478514,ebef815024f03b98f85da9e5f6c1c25a95158612f03ae47cd2ff4cc24bbc1785
trust_game_punishment/072903_gpt-5.4-three/data/game_log1.json,1007608,572e2eca4f8288fd5d22be55be3656207a6acd1c6234b52fa664c72037f3c251
trust_game_punishment/072903_gpt-5.4-three/data/game_log2.json,998227,2b72c25f5abe94ee51f853563bf55f210ecf00dd7991494ac9116cd8bc780f1a
trust_game_punishment/072903_gpt-5.4-three/data/game_log3.json,1012516,1dcd6b853d785a09977b9ea7bb06047261788ac8332dc2d232957ddccdc0ef99
trust_game_punishment/072903_gpt-5.4-three/data/summary_stats.json,22646,1f319ccf877054f1977748949a25d0176bedee9b0d6c73b6110d1992e09c2245
trust_game_punishment/072903_gpt-5.4-three/experiment_config.json,1479,d0459ae822bfde85a92fa9c5175bedc7ba4d8c475158fde310b44db300e1c7e7
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_10_game1.json,78303,dcae4dc8e9a4be6ea72f7729fdacb95426a39b259c908a3febe22f9c66a8375b
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_10_game2.json,108773,b4e1e60c29f3be4ea8da2e87e587d9c08850f6640e767177ab45e8077a90f5d0
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_11_game1.json,87877,42ad760bf43b943f3eebeec4cc216871dd54c72a6e53260258017f771941a0e1
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_11_game2.json,99279,b59b632c05112200935bc874dd098834bb4f1bca9f51d8417a022759ebd14c8f
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_12_game1.json,62902,20c14c28a6796ace8f465b9915ea4b2ca5fd9653b267dc67cf362a769f009ca8
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_12_game2.json,113988,d9615a1d75074a5d2c99dd951d014ed982192fb2ee22481c051a151bbb563cda
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_13_game1.json,87593,2f7cfc1fef20561f9bb889223b2064556d183fc2822ff621e79a211867eef115
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_13_game2.json,83838,e0ad84d1407cc1b96828ca1c6d3ec280a25dcda55207d4435c587919a139f87e
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_14_game1.json,107879,a69e0aba74cde49cb3aafe56d41540e0190847aaf296912bf16d802cb6ef8c8f
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_14_game2.json,102444,9934c90df260bc21b2be0954928e9a2826cc188585b3f8a9a55b1cf08f1e1fcb
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_15_game1.json,93351,f0033d99bdbd1e84fe373a41d24521f848ae80fc019f13a5a8d7fede29503518
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_15_game2.json,114860,b576ae7e12b642bc61e71066adb9c7fc5d8ee941404fd49764ea7b29e02b46f4
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_16_game1.json,68525,33d2e27542f88abf81e0c5ddddbe27bf2f86315bb5b36e548946ba2572a50dc0
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_16_game2.json,59275,dfae96ff86f2fd0c593cb722319ce61d2880b200337b18dcd64357870033e705
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_17_game1.json,84079,61a904f7304933dec0041eea333fe73d663c817d2c0347615aedcac2fd50cf37
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_17_game2.json,84891,c22e16de37324179d20a7a4d3913eac0185edcd489dfe920fa32859414f75049
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_18_game1.json,127771,47c277333b9f251574346b26f56cfd5b5900b999e937903b49a2c37f040a29d6
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_18_game2.json,73321,c6efd561dfbcd5b14f0dfe442ec131913d509ae1afe3554c25b334cc938f7d5a
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_19_game1.json,74139,2b5114942b1a39c935ffa4d81e8f19cdcc2375a6958d30ae8d123cd85b850504
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_19_game2.json,90004,7b9c5245e7a28c47faa9a78f8bdc5f447d53d05cab980c9ec4b4fadc1549c8c7
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_1_game1.json,80221,e205b4d09811ed555a4bf1f596d220b77738408c1a6eebbdc1361a15d62357d6
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_1_game2.json,67037,b215f6bc90e323cd7b4e12594c7b1aa7be9a45c572d211fac058ca521fe3259e
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_20_game1.json,80905,ce5cd791f3e0badc6f26cebf2697f8130481fd793f798ce686a14571b6bf08bd
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_20_game2.json,108472,5115997519e4c7fee09d80c6acbcde4c37aeee39da7190f14c8f88373151a19e
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_21_game1.json,93341,cdc933388f9b35e468763c3362d96672f89618bb770be965ef7ad55e75cce23f
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_21_game2.json,105842,4c6b714beb412a254a00fa55ffbefa9eba3d8bbd4fc2fd988b343a869fb32efb
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_22_game1.json,116881,600c5796a57a93a5da7ed80cf4cf4e2b4c50bd47662b0bc6da84dd9a91dbd723
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_22_game2.json,135635,86f5a31f685072f4fac20bb3befcc3308981f900993fe030c34eb0ab5235b7cf
trust_game_punishment/072904_grok-4.3-three/data/agent_histories/Agent_23_game1.json,87093,46151c02f20d48f7e862a77582ce56035f70184c385a2f9c04ae20965108e840
